address;source_location;insn;indent
0x322b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;LEA	-0xef6(%RAX),%RDI;(8) 
0x3232;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;LEA	-0xefc(%RAX),%R14;(8) 
0x3239;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:162;XOR	%EDX,%EDX;(8) 
0x323b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:162;LEA	(%R12,%R15,1),%RBX;(8) 
0x323f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:162;NOP;(8) 
0x3240;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQU	(%RBP,%RDX,1),%XMM0;  (5) 
0x3246;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQU	(%R13,%RDX,1),%XMM2;  (5) 
0x324d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVZXBW	%XMM0,%XMM1;  (5) 
0x3252;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVZXBW	%XMM2,%XMM3;  (5) 
0x3257;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSRLDQ	$0x8,%XMM0,%XMM5;  (5) 
0x325c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSRLDQ	$0x8,%XMM2,%XMM7;  (5) 
0x3261;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSUBW	%XMM3,%XMM1,%XMM4;  (5) 
0x3265;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VMOVDQU	(%R11,%RDX,1),%XMM3;  (5) 
0x326b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVZXBW	%XMM5,%XMM6;  (5) 
0x3270;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVZXBW	%XMM7,%XMM8;  (5) 
0x3275;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSUBW	%XMM8,%XMM6,%XMM9;  (5) 
0x327a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSRLDQ	$0x8,%XMM4,%XMM11;  (5) 
0x327f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVSXWD	%XMM11,%XMM15;  (5) 
0x3284;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVSXWD	%XMM4,%XMM10;  (5) 
0x3289;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVSXWD	%XMM9,%XMM0;  (5) 
0x328e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPSRLDQ	$0x8,%XMM9,%XMM2;  (5) 
0x3294;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VMOVDQU	(%R10,%RDX,1),%XMM9;  (5) 
0x329a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VPMOVSXWD	%XMM2,%XMM1;  (5) 
0x329f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQA	%XMM15,-0x58(%RSP);  (5) 
0x32a5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQA	%XMM10,-0x68(%RSP);  (5) 
0x32ab;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQA	%XMM0,-0x48(%RSP);  (5) 
0x32b1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;VMOVDQA	%XMM1,-0x38(%RSP);  (5) 
0x32b7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM3,%XMM5;  (5) 
0x32bc;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM5,%XMM6;  (5) 
0x32c1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM3,%XMM4;  (5) 
0x32c6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM6,%XMM2;  (5) 
0x32cb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM6,%XMM8;  (5) 
0x32d0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VMOVDQU	(%R8,%RDX,1),%XMM6;  (5) 
0x32d6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM8,%XMM15;  (5) 
0x32db;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VMOVDQU	(%R9,%RDX,1),%XMM8;  (5) 
0x32e1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM9,%XMM10;  (5) 
0x32e6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM9,%XMM11;  (5) 
0x32ec;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM11,%XMM3;  (5) 
0x32f1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM4,%XMM0;  (5) 
0x32f6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM3,%XMM9;  (5) 
0x32fb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM10,%XMM1;  (5) 
0x3301;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM3,%XMM5;  (5) 
0x3306;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM4,%XMM7;  (5) 
0x330b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM1,%XMM4;  (5) 
0x3310;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM10,%XMM11;  (5) 
0x3315;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM5,%XMM10;  (5) 
0x331a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VMOVDQA	%XMM4,-0x78(%RSP);  (5) 
0x3320;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXWD	%XMM7,%XMM7;  (5) 
0x3325;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM6,%XMM3;  (5) 
0x332a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM6,%XMM6;  (5) 
0x332f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM8,%XMM1;  (5) 
0x3334;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM8,%XMM8;  (5) 
0x333a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBW	%XMM3,%XMM1,%XMM4;  (5) 
0x333e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM8,%XMM1;  (5) 
0x3343;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVZXBW	%XMM6,%XMM3;  (5) 
0x3348;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQU	(%R14,%RDX,1),%XMM8;  (5) 
0x334e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSLLW	$0x1,%XMM4,%XMM5;  (5) 
0x3353;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBW	%XMM3,%XMM1,%XMM4;  (5) 
0x3357;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQU	(%RDI,%RDX,1),%XMM1;  (5) 
0x335c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSLLW	$0x1,%XMM4,%XMM3;  (5) 
0x3361;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVZXBW	%XMM8,%XMM4;  (5) 
0x3366;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSRLDQ	$0x8,%XMM8,%XMM8;  (5) 
0x336c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVZXBW	%XMM1,%XMM6;  (5) 
0x3371;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBW	%XMM4,%XMM6,%XMM1;  (5) 
0x3375;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQU	(%RDI,%RDX,1),%XMM4;  (5) 
0x337a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSLLW	$0x1,%XMM1,%XMM6;  (5) 
0x337f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSRLDQ	$0x8,%XMM4,%XMM1;  (5) 
0x3384;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVZXBW	%XMM1,%XMM4;  (5) 
0x3389;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVZXBW	%XMM8,%XMM1;  (5) 
0x338e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBD	%XMM0,%XMM11,%XMM8;  (5) 
0x3392;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBW	%XMM1,%XMM4,%XMM4;  (5) 
0x3396;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVSXWD	%XMM6,%XMM1;  (5) 
0x339b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBD	%XMM11,%XMM0,%XMM0;  (5) 
0x33a0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVSXWD	%XMM5,%XMM11;  (5) 
0x33a5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM1,%XMM8,%XMM8;  (5) 
0x33a9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQA	-0x68(%RSP),%XMM1;  (5) 
0x33af;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM11,%XMM0,%XMM0;  (5) 
0x33b4;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSRLDQ	$0x8,%XMM6,%XMM6;  (5) 
0x33b9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM5,%XMM5;  (5) 
0x33be;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSLLW	$0x1,%XMM4,%XMM4;  (5) 
0x33c3;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM1,%XMM0,%XMM11;  (5) 
0x33c7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM1,%XMM8,%XMM8;  (5) 
0x33cb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQA	-0x78(%RSP),%XMM1;  (5) 
0x33d1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM8,%XMM8;  (5) 
0x33d6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM11,%XMM0;  (5) 
0x33db;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPADDD	%XMM0,%XMM8,%XMM11;  (5) 
0x33df;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVSXWD	%XMM6,%XMM0;  (5) 
0x33e4;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQA	-0x58(%RSP),%XMM6;  (5) 
0x33ea;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBD	%XMM7,%XMM1,%XMM8;  (5) 
0x33ee;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBD	%XMM1,%XMM7,%XMM7;  (5) 
0x33f2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVSXWD	%XMM5,%XMM1;  (5) 
0x33f7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBD	%XMM2,%XMM9,%XMM5;  (5) 
0x33fb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM0,%XMM8,%XMM8;  (5) 
0x33ff;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBD	%XMM9,%XMM2,%XMM9;  (5) 
0x3404;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVSXWD	%XMM3,%XMM2;  (5) 
0x3409;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM6,%XMM8,%XMM0;  (5) 
0x340d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM0,%XMM8;  (5) 
0x3412;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM1,%XMM7,%XMM0;  (5) 
0x3416;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVSXWD	%XMM4,%XMM1;  (5) 
0x341b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSRLDQ	$0x8,%XMM4,%XMM4;  (5) 
0x3420;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM6,%XMM0,%XMM6;  (5) 
0x3424;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM1,%XMM5,%XMM0;  (5) 
0x3428;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM2,%XMM9,%XMM1;  (5) 
0x342c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPMOVSXWD	%XMM4,%XMM9;  (5) 
0x3431;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM6,%XMM7;  (5) 
0x3436;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPADDD	%XMM7,%XMM8,%XMM8;  (5) 
0x343a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQA	-0x48(%RSP),%XMM7;  (5) 
0x3440;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM7,%XMM0,%XMM6;  (5) 
0x3444;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM7,%XMM1,%XMM0;  (5) 
0x3448;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VMOVDQA	-0x38(%RSP),%XMM1;  (5) 
0x344e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM0,%XMM7;  (5) 
0x3453;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM6,%XMM5;  (5) 
0x3458;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPADDD	%XMM7,%XMM5,%XMM6;  (5) 
0x345c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPSUBD	%XMM15,%XMM10,%XMM5;  (5) 
0x3461;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSUBD	%XMM10,%XMM15,%XMM15;  (5) 
0x3466;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPSRLDQ	$0x8,%XMM3,%XMM10;  (5) 
0x346b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPMOVSXWD	%XMM10,%XMM3;  (5) 
0x3470;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM9,%XMM5,%XMM2;  (5) 
0x3475;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM3,%XMM15,%XMM5;  (5) 
0x3479;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;VPADDD	%XMM1,%XMM2,%XMM0;  (5) 
0x347d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPADDD	%XMM1,%XMM5,%XMM4;  (5) 
0x3481;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;VPCMPGTD	%XMM14,%XMM11,%XMM1;  (5) 
0x3486;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM0,%XMM7;  (5) 
0x348b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPABSD	%XMM4,%XMM9;  (5) 
0x3490;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPCMPGTD	%XMM14,%XMM8,%XMM0;  (5) 
0x3495;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPBLENDVB	%XMM1,%XMM12,%XMM11,%XMM11;  (5) 
0x349b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;VPADDD	%XMM9,%XMM7,%XMM2;  (5) 
0x34a0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPCMPGTD	%XMM14,%XMM6,%XMM7;  (5) 
0x34a5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPBLENDVB	%XMM0,%XMM12,%XMM8,%XMM8;  (5) 
0x34ab;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	%XMM11,%XMM13,%XMM3;  (5) 
0x34b0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPCMPGTD	%XMM14,%XMM2,%XMM15;  (5) 
0x34b5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPBLENDVB	%XMM7,%XMM12,%XMM6,%XMM6;  (5) 
0x34bb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	%XMM8,%XMM13,%XMM5;  (5) 
0x34c0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPBLENDVB	%XMM15,%XMM12,%XMM2,%XMM10;  (5) 
0x34c6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	%XMM6,%XMM13,%XMM9;  (5) 
0x34ca;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPACKUSDW	%XMM5,%XMM3,%XMM4;  (5) 
0x34cf;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	0x1c69(%RIP),%XMM4,%XMM11;  (5) 
0x34d7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	%XMM10,%XMM13,%XMM2;  (5) 
0x34dc;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPACKUSDW	%XMM2,%XMM9,%XMM1;  (5) 
0x34e1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPAND	0x1c57(%RIP),%XMM1,%XMM0;  (5) 
0x34e9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VPACKUSWB	%XMM0,%XMM11,%XMM8;  (5) 
0x34ed;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;VMOVDQU	%XMM8,(%RBX,%RDX,1);  (5) 
0x34f2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;ADD	$0x10,%RDX;  (5) 
0x34f6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;CMP	$0xef0,%RDX;  (5) 
0x34fd;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;JNE	3240 <sobel_v2+0xa0>;  (5) 
0x3503;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOV	-0x18(%RSP),%RBX;(8) 
0x3508;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0xd(%RAX),%R14D;(8) 
0x350d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;LEA	-0xa(%RAX),%RDX;(8) 
0x3511;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOV	$0xef0,%R13D;(8) 
0x3517;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0xb(%RAX),%R11D;(8) 
0x351c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0x7(%RAX),%EDI;(8) 
0x3520;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0x6(%RAX),%ESI;(8) 
0x3524;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0xc(%RAX),%R10D;(8) 
0x3529;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOVZX	-0x8(%RAX),%ECX;(8) 
0x352d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;ADD	%R12,%RBX;(8) 
0x3530;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	0x5(%RDX),%R8D;  (6) 
